fecha;uva;
17/02/2022;102,6500;
18/02/2022;102,7900;
19/02/2022;102,9300;
20/02/2022;102,9300;
21/02/2022;102,9300;
22/02/2022;103,3500;
23/02/2022;103,4900;
24/02/2022;103,6400;
25/02/2022;103,7800;
26/02/2022;103,9200;
27/02/2022;103,9200;
28/02/2022;103,9200;
01/03/2022;103,9200;
02/03/2022;103,9200;
03/03/2022;104,6300;
04/03/2022;104,7700;
05/03/2022;104,9200;
06/03/2022;104,9200;
07/03/2022;104,9200;
08/03/2022;105,3500;
09/03/2022;105,4900;
10/03/2022;105,6400;
11/03/2022;105,7800;
12/03/2022;105,9300;
13/03/2022;105,9300;
14/03/2022;105,9300;
15/03/2022;106,3600;
16/03/2022;106,5100;
17/03/2022;106,6600;
18/03/2022;106,8200;
19/03/2022;106,9800;
20/03/2022;106,9800;
21/03/2022;106,9800;
22/03/2022;107,4600;
23/03/2022;107,6200;
24/03/2022;107,7800;
25/03/2022;107,7800;
26/03/2022;108,1000;
27/03/2022;108,1000;
28/03/2022;108,1000;
29/03/2022;108,5800;
30/03/2022;108,7400;
31/03/2022;108,9000;
01/04/2022;109,0600;
02/04/2022;109,2200;
03/04/2022;109,2200;
04/04/2022;109,2200;
05/04/2022;109,7100;
06/04/2022;109,8700;
07/04/2022;110,0400;
08/04/2022;110,2000;
09/04/2022;110,3600;
10/04/2022;110,3600;
11/04/2022;110,3600;
12/04/2022;110,8500;
13/04/2022;111,0200;
14/04/2022;111,1800;
15/04/2022;111,1800;
16/04/2022;111,1800;
17/04/2022;111,1800;
18/04/2022;111,1800;
19/04/2022;112,2400;
20/04/2022;112,4800;
21/04/2022;112,7200;
22/04/2022;112,9700;
23/04/2022;113,2100;
24/04/2022;113,2100;
25/04/2022;113,2100;
26/04/2022;113,9500;
27/04/2022;114,2000;
28/04/2022;114,4400;
29/04/2022;114,6900;
30/04/2022;114,9400;
01/05/2022;114,9400;
02/05/2022;114,9400;
03/05/2022;115,6900;
04/05/2022;115,9400;
05/05/2022;116,1900;
06/05/2022;116,4400;
07/05/2022;116,6900;
08/05/2022;116,6900;
09/05/2022;116,6900;
10/05/2022;117,4500;
11/05/2022;117,7000;
12/05/2022;117,9600;
13/05/2022;118,2100;
14/05/2022;118,4700;
15/05/2022;118,4700;
16/05/2022;118,4700;
17/05/2022;119,2100;
18/05/2022;119,4300;
19/05/2022;119,4300;
20/05/2022;119,8800;
21/05/2022;120,1100;
22/05/2022;120,1100;
23/05/2022;120,1100;
24/05/2022;120,7900;
25/05/2022;121,0100;
26/05/2022;121,0100;
27/05/2022;121,4700;
28/05/2022;121,7000;
29/05/2022;121,7000;
30/05/2022;121,7000;
31/05/2022;122,3900;
01/06/2022;122,6200;
02/06/2022;122,8500;
03/06/2022;123,0800;
04/06/2022;123,3100;
05/06/2022;123,3100;
06/06/2022;123,3100;
07/06/2022;124,0100;
08/06/2022;124,2400;
09/06/2022;124,4700;
10/06/2022;124,7100;
11/06/2022;124,9400;
12/06/2022;124,9400;
13/06/2022;124,9400;
14/06/2022;125,6500;
15/06/2022;125,8900;
16/06/2022;126,1200;
17/06/2022;126,3300;
18/06/2022;126,3300;
19/06/2022;126,3300;
20/06/2022;126,3300;
21/06/2022;126,3300;
22/06/2022;127,3800;
23/06/2022;127,6000;
24/06/2022;127,8100;
25/06/2022;128,0200;
26/06/2022;128,0200;
27/06/2022;128,0200;
28/06/2022;128,6600;
29/06/2022;128,8700;
30/06/2022;129,0800;
01/07/2022;129,3000;
02/07/2022;129,5100;
03/07/2022;129,5100;
04/07/2022;129,5100;
05/07/2022;130,1600;
06/07/2022;130,3800;
07/07/2022;130,5900;
08/07/2022;130,8100;
09/07/2022;131,0300;
10/07/2022;131,0300;
11/07/2022;131,0300;
12/07/2022;131,6800;
13/07/2022;131,9000;
14/07/2022;132,1200;
15/07/2022;132,3400;
16/07/2022;132,5600;
17/07/2022;132,5600;
18/07/2022;132,5600;
19/07/2022;133,2200;
20/07/2022;133,4400;
21/07/2022;133,6600;
22/07/2022;133,8900;
23/07/2022;134,1100;
24/07/2022;134,1100;
25/07/2022;134,1100;
26/07/2022;134,7800;
27/07/2022;135,0100;
28/07/2022;135,2300;
29/07/2022;135,4600;
30/07/2022;135,6800;
31/07/2022;135,6800;
01/08/2022;135,6800;
02/08/2022;136,3600;
03/08/2022;136,5900;
04/08/2022;136,8200;
05/08/2022;137,0500;
06/08/2022;137,2700;
07/08/2022;137,2700;
08/08/2022;137,2700;
09/08/2022;137,9600;
10/08/2022;138,1900;
11/08/2022;138,4200;
12/08/2022;138,6500;
13/08/2022;138,8800;
14/08/2022;138,8800;
15/08/2022;138,8800;
16/08/2022;138,8800;
17/08/2022;139,9000;
18/08/2022;140,2300;
19/08/2022;140,5500;
20/08/2022;140,8700;
21/08/2022;140,8700;
22/08/2022;140,8700;
23/08/2022;141,8500;
24/08/2022;142,1800;
25/08/2022;142,5000;
26/08/2022;142,8300;
27/08/2022;143,1600;
28/08/2022;143,1600;
29/08/2022;143,1600;
30/08/2022;144,1500;
31/08/2022;144,4900;
01/09/2022;144,8200;
02/09/2022;145,1500;
03/09/2022;145,4900;
04/09/2022;145,4900;
05/09/2022;145,4900;
06/09/2022;146,5000;
07/09/2022;146,8300;
08/09/2022;147,1700;
09/09/2022;147,5100;
10/09/2022;147,8500;
11/09/2022;147,8500;
12/09/2022;147,8500;
13/09/2022;148,8800;
14/09/2022;149,2200;
15/09/2022;149,5600;
16/09/2022;149,9100;
17/09/2022;150,2500;
18/09/2022;150,2500;
19/09/2022;150,2500;
20/09/2022;151,2700;
21/09/2022;151,6100;
22/09/2022;151,9500;
23/09/2022;152,3000;
24/09/2022;152,6400;
25/09/2022;152,6400;
26/09/2022;152,6400;
27/09/2022;153,6800;
28/09/2022;154,0200;
29/09/2022;154,3700;
30/09/2022;154,7200;
01/10/2022;155,0700;
02/10/2022;155,0700;
03/10/2022;155,0700;
04/10/2022;156,1200;
05/10/2022;156,4700;
06/10/2022;156,8300;
07/10/2022;157,1800;
08/10/2022;157,1800;
09/10/2022;157,1800;
10/10/2022;157,1800;
11/10/2022;157,1800;
12/10/2022;158,9600;
13/10/2022;159,3200;
14/10/2022;159,6800;
15/10/2022;160,0400;
16/10/2022;160,0400;
17/10/2022;160,0400;
18/10/2022;161,0300;
19/10/2022;161,3400;
20/10/2022;161,6500;
21/10/2022;161,9700;
22/10/2022;162,2800;
23/10/2022;162,2800;
24/10/2022;162,2800;
25/10/2022;163,2300;
26/10/2022;163,5500;
27/10/2022;163,8600;
28/10/2022;164,1800;
29/10/2022;164,5000;
30/10/2022;164,5000;
31/10/2022;164,5000;
01/11/2022;165,4600;
02/11/2022;165,7800;
03/11/2022;166,1000;
04/11/2022;166,4300;
05/11/2022;166,7500;
06/11/2022;166,7500;
07/11/2022;166,7500;
08/11/2022;167,7200;
09/11/2022;168,0500;
10/11/2022;168,3800;
11/11/2022;168,7000;
12/11/2022;169,0300;
13/11/2022;169,0300;
14/11/2022;169,0300;
15/11/2022;170,0200;
16/11/2022;170,3500;
17/11/2022;170,7000;
18/11/2022;171,0400;
19/11/2022;171,3900;
20/11/2022;171,3900;
21/11/2022;171,3900;
22/11/2022;171,3900;
23/11/2022;172,7900;
24/11/2022;173,1500;
25/11/2022;173,5000;
26/11/2022;173,8500;
27/11/2022;173,8500;
28/11/2022;173,8500;
29/11/2022;174,9200;
30/11/2022;175,2800;
01/12/2022;175,6300;
02/12/2022;175,9900;
03/12/2022;176,3500;
04/12/2022;176,3500;
05/12/2022;176,3500;
06/12/2022;177,4300;
07/12/2022;177,7900;
08/12/2022;178,1500;
09/12/2022;178,1500;
10/12/2022;178,1500;
11/12/2022;178,1500;
12/12/2022;178,1500;
13/12/2022;179,9800;
14/12/2022;180,3400;
15/12/2022;180,7100;
16/12/2022;181,0800;
17/12/2022;181,3600;
18/12/2022;181,3600;
19/12/2022;181,3600;
20/12/2022;182,2000;
21/12/2022;182,4800;
22/12/2022;182,7600;
23/12/2022;183,0500;
24/12/2022;183,3300;
25/12/2022;183,3300;
26/12/2022;183,3300;
27/12/2022;184,1800;
28/12/2022;184,4600;
29/12/2022;184,7500;
30/12/2022;185,0300;
31/12/2022;185,3200;
01/01/2023;185,3200;
02/01/2023;185,3200;
03/01/2023;186,1800;
04/01/2023;186,4700;
05/01/2023;186,7600;
06/01/2023;187,0400;
07/01/2023;187,3300;
08/01/2023;187,3300;
09/01/2023;187,3300;
10/01/2023;188,2000;
11/01/2023;188,4900;
12/01/2023;188,7800;
13/01/2023;189,0800;
14/01/2023;189,3700;
15/01/2023;189,3700;
16/01/2023;189,3700;
17/01/2023;190,2600;
18/01/2023;190,5600;
19/01/2023;190,8700;
20/01/2023;191,1800;
21/01/2023;191,4800;
22/01/2023;191,4800;
23/01/2023;191,4800;
24/01/2023;192,4100;
25/01/2023;192,7200;
26/01/2023;193,0300;
27/01/2023;193,3400;
28/01/2023;193,6500;
29/01/2023;193,6500;
30/01/2023;193,6500;
31/01/2023;194,5800;
01/02/2023;194,8900;
02/02/2023;195,2100;
03/02/2023;195,5200;
04/02/2023;195,8300;
05/02/2023;195,8300;
06/02/2023;195,8300;
07/02/2023;196,7800;
08/02/2023;197,0900;
09/02/2023;197,4100;
10/02/2023;197,7300;
11/02/2023;198,0500;
12/02/2023;198,0500;
13/02/2023;198,0500;
14/02/2023;199,0000;
15/02/2023;199,3200;
16/02/2023;199,6400;
17/02/2023;200,0600;
18/02/2023;200,4700;
19/02/2023;200,4700;
20/02/2023;200,4700;
21/02/2023;200,4700;
22/02/2023;200,4700;
23/02/2023;202,5700;
24/02/2023;202,9900;
25/02/2023;203,4200;
26/02/2023;203,4200;
27/02/2023;203,4200;
28/02/2023;204,6900;
01/03/2023;205,1200;
02/03/2023;205,5400;
03/03/2023;205,9700;
04/03/2023;206,4000;
05/03/2023;206,4000;
06/03/2023;206,4000;
07/03/2023;207,6900;
08/03/2023;208,1300;
09/03/2023;208,5600;
10/03/2023;208,9900;
11/03/2023;209,4300;
12/03/2023;209,4300;
13/03/2023;209,4300;
14/03/2023;210,7400;
15/03/2023;211,1800;
16/03/2023;211,6200;
17/03/2023;212,0600;
18/03/2023;212,4900;
19/03/2023;212,4900;
20/03/2023;212,4900;
21/03/2023;213,8100;
22/03/2023;214,2500;
23/03/2023;214,7000;
24/03/2023;215,1400;
25/03/2023;215,1400;
26/03/2023;215,1400;
27/03/2023;215,1400;
28/03/2023;216,9200;
29/03/2023;217,3700;
30/03/2023;217,8200;
31/03/2023;218,2700;
01/04/2023;218,7200;
02/04/2023;218,7200;
03/04/2023;218,7200;
04/04/2023;220,0700;
05/04/2023;220,5300;
06/04/2023;220,9800;
07/04/2023;220,9800;
08/04/2023;220,9800;
09/04/2023;220,9800;
10/04/2023;220,9800;
11/04/2023;223,2700;
12/04/2023;223,7300;
13/04/2023;224,2000;
14/04/2023;224,6600;
15/04/2023;225,1200;
16/04/2023;225,1200;
17/04/2023;225,1200;
18/04/2023;226,7000;
19/04/2023;227,2700;
20/04/2023;227,8300;
21/04/2023;228,3900;
22/04/2023;228,9600;
23/04/2023;228,9600;
24/04/2023;228,9600;
25/04/2023;230,6600;
26/04/2023;231,2300;
27/04/2023;231,8100;
28/04/2023;232,3800;
29/04/2023;232,9600;
30/04/2023;232,9600;
01/05/2023;232,9600;
02/05/2023;232,9600;
03/05/2023;235,2700;
04/05/2023;235,8500;
05/05/2023;236,4400;
06/05/2023;237,0200;
07/05/2023;237,0200;
08/05/2023;237,0200;
09/05/2023;238,7900;
10/05/2023;239,3800;
11/05/2023;239,9700;
12/05/2023;240,5700;
13/05/2023;241,1600;
14/05/2023;241,1600;
15/05/2023;241,1600;
16/05/2023;242,9600;
17/05/2023;243,5900;
18/05/2023;244,2200;
19/05/2023;244,8600;
20/05/2023;245,5000;
21/05/2023;245,5000;
22/05/2023;245,5000;
23/05/2023;247,4200;
24/05/2023;248,0700;
25/05/2023;248,7100;
26/05/2023;248,7100;
27/05/2023;248,7100;
28/05/2023;248,7100;
29/05/2023;248,7100;
30/05/2023;251,9700;
31/05/2023;252,6300;
01/06/2023;253,2800;
02/06/2023;253,9400;
03/06/2023;254,6100;
04/06/2023;254,6100;
05/06/2023;254,6100;
06/06/2023;256,6000;
07/06/2023;257,2700;
08/06/2023;257,9400;
09/06/2023;258,6100;
10/06/2023;259,2900;
11/06/2023;259,2900;
12/06/2023;259,2900;
13/06/2023;261,3200;
14/06/2023;262,0000;
15/06/2023;262,6800;
16/06/2023;263,3600;
17/06/2023;264,0200;
18/06/2023;264,0200;
19/06/2023;264,0200;
20/06/2023;264,0200;
21/06/2023;264,0200;
22/06/2023;267,3500;
23/06/2023;268,0200;
24/06/2023;268,6900;
25/06/2023;268,6900;
26/06/2023;268,6900;
27/06/2023;270,7200;
28/06/2023;271,4000;
29/06/2023;272,0800;
30/06/2023;272,7600;
01/07/2023;273,4400;
02/07/2023;273,4400;
03/07/2023;273,4400;
04/07/2023;275,5000;
05/07/2023;276,2000;
06/07/2023;276,8900;
07/07/2023;277,5800;
08/07/2023;278,2800;
09/07/2023;278,2800;
10/07/2023;278,2800;
11/07/2023;280,3800;
12/07/2023;281,0800;
13/07/2023;281,7800;
14/07/2023;282,4900;
15/07/2023;283,2000;
16/07/2023;283,2000;
17/07/2023;283,2000;
18/07/2023;284,9800;
19/07/2023;285,5100;
20/07/2023;286,0500;
21/07/2023;286,5900;
22/07/2023;287,1300;
23/07/2023;287,1300;
24/07/2023;287,1300;
25/07/2023;288,7500;
26/07/2023;289,2900;
27/07/2023;289,8400;
28/07/2023;290,3800;
29/07/2023;290,9300;
30/07/2023;290,9300;
31/07/2023;290,9300;
01/08/2023;292,5800;
02/08/2023;293,1300;
03/08/2023;293,6800;
04/08/2023;294,2300;
05/08/2023;294,7800;
06/08/2023;294,7800;
07/08/2023;294,7800;
08/08/2023;296,4500;
09/08/2023;297,0100;
10/08/2023;297,5700;
11/08/2023;298,1300;
12/08/2023;298,6900;
13/08/2023;298,6900;
14/08/2023;298,6900;
15/08/2023;300,3800;
16/08/2023;300,9400;
17/08/2023;301,5400;
18/08/2023;302,1300;
19/08/2023;302,7300;
20/08/2023;302,7300;
21/08/2023;302,7300;
22/08/2023;302,7300;
23/08/2023;305,1200;
24/08/2023;305,7200;
25/08/2023;306,3300;
26/08/2023;306,9300;
27/08/2023;306,9300;
28/08/2023;306,9300;
29/08/2023;308,7500;
30/08/2023;309,3600;
31/08/2023;309,9700;
01/09/2023;310,5800;
02/09/2023;311,2000;
03/09/2023;311,2000;
04/09/2023;311,2000;
05/09/2023;313,0400;
06/09/2023;313,6600;
07/09/2023;314,2800;
08/09/2023;314,9000;
09/09/2023;315,5200;
10/09/2023;315,5200;
11/09/2023;315,5200;
12/09/2023;317,3900;
13/09/2023;318,0200;
14/09/2023;318,6400;
15/09/2023;319,2700;
16/09/2023;319,9000;
17/09/2023;319,9000;
18/09/2023;319,9000;
19/09/2023;323,6600;
20/09/2023;324,9300;
21/09/2023;326,1900;
22/09/2023;327,4700;
23/09/2023;328,7500;
24/09/2023;328,7500;
25/09/2023;328,7500;
26/09/2023;332,6100;
27/09/2023;333,9100;
28/09/2023;335,2100;
29/09/2023;336,5200;
30/09/2023;337,8400;
01/10/2023;337,8400;
02/10/2023;337,8400;
03/10/2023;341,8100;
04/10/2023;343,1400;
05/10/2023;344,4800;
06/10/2023;345,8300;
07/10/2023;347,1800;
08/10/2023;347,1800;
09/10/2023;347,1800;
10/10/2023;351,2600;
11/10/2023;352,6300;
12/10/2023;354,0100;
13/10/2023;355,3900;
14/10/2023;355,3900;
15/10/2023;355,3900;
16/10/2023;355,3900;
17/10/2023;355,3900;
18/10/2023;362,3500;
19/10/2023;363,7500;
20/10/2023;365,1600;
21/10/2023;366,5700;
22/10/2023;366,5700;
23/10/2023;366,5700;
24/10/2023;370,8400;
25/10/2023;372,2700;
26/10/2023;373,7100;
27/10/2023;375,1500;
28/10/2023;376,6000;
29/10/2023;376,6000;
30/10/2023;376,6000;
31/10/2023;380,9800;
01/11/2023;382,4600;
02/11/2023;383,9300;
03/11/2023;385,4200;
04/11/2023;386,9100;
05/11/2023;386,9100;
06/11/2023;386,9100;
07/11/2023;386,9100;
08/11/2023;392,9200;
09/11/2023;394,4400;
10/11/2023;395,9600;
11/11/2023;397,4900;
12/11/2023;397,4900;
13/11/2023;397,4900;
14/11/2023;402,1200;
15/11/2023;403,6700;
16/11/2023;405,2300;
17/11/2023;406,3100;
18/11/2023;407,3900;
19/11/2023;407,3900;
20/11/2023;407,3900;
21/11/2023;407,3900;
22/11/2023;411,7500;
23/11/2023;412,8400;
24/11/2023;413,9400;
25/11/2023;415,0400;
26/11/2023;415,0400;
27/11/2023;415,0400;
28/11/2023;418,3700;
29/11/2023;419,4800;
30/11/2023;420,6000;
01/12/2023;421,7200;
02/12/2023;422,8400;
03/12/2023;422,8400;
04/12/2023;422,8400;
05/12/2023;426,2200;
06/12/2023;427,3600;
07/12/2023;428,4900;
08/12/2023;429,6400;
09/12/2023;429,6400;
10/12/2023;429,6400;
11/12/2023;429,6400;
12/12/2023;434,2300;
13/12/2023;435,3800;
14/12/2023;436,5400;
15/12/2023;437,7000;
16/12/2023;438,8700;
17/12/2023;438,8700;
18/12/2023;438,8700;
19/12/2023;444,0100;
20/12/2023;445,7400;
21/12/2023;447,4800;
22/12/2023;449,2200;
23/12/2023;450,9700;
24/12/2023;450,9700;
25/12/2023;450,9700;
26/12/2023;450,9700;
27/12/2023;458,0300;
28/12/2023;459,8100;
29/12/2023;461,6000;
30/12/2023;463,4000;
31/12/2023;463,4000;
01/01/2024;463,4000;
02/01/2024;463,4000;
03/01/2024;470,6600;
04/01/2024;472,4900;
05/01/2024;474,3300;
06/01/2024;476,1800;
07/01/2024;476,1800;
08/01/2024;476,1800;
09/01/2024;481,7600;
10/01/2024;483,6400;
11/01/2024;485,5200;
12/01/2024;487,4100;
13/01/2024;489,3100;
14/01/2024;489,3100;
15/01/2024;489,3100;
16/01/2024;495,0400;
17/01/2024;498,6800;
18/01/2024;502,3500;
19/01/2024;506,0500;
20/01/2024;509,7700;
21/01/2024;509,7700;
22/01/2024;509,7700;
23/01/2024;521,1000;
24/01/2024;524,9300;
25/01/2024;528,7900;
26/01/2024;532,6800;
27/01/2024;536,5900;
28/01/2024;536,5900;
29/01/2024;536,5900;
30/01/2024;548,5200;
31/01/2024;552,5500;
01/02/2024;556,6200;
02/02/2024;560,7100;
03/02/2024;564,8300;
04/02/2024;564,8300;
05/02/2024;564,8300;
06/02/2024;577,3900;
07/02/2024;581,6300;
08/02/2024;585,9100;
09/02/2024;590,2200;
10/02/2024;594,5600;
11/02/2024;594,5600;
12/02/2024;594,5600;
13/02/2024;594,5600;
14/02/2024;594,5600;
15/02/2024;616,7400;
16/02/2024;621,2800;
17/02/2024;625,3100;
18/02/2024;625,3100;
19/02/2024;625,3100;
20/02/2024;637,5400;
21/02/2024;641,6700;
22/02/2024;645,8300;
23/02/2024;650,0100;
24/02/2024;654,2300;
25/02/2024;654,2300;
26/02/2024;654,2300;
27/02/2024;667,0300;
28/02/2024;671,3500;
29/02/2024;675,7000;
01/03/2024;680,0800;
02/03/2024;684,4800;
03/03/2024;684,4800;
04/03/2024;684,4800;
05/03/2024;697,8800;
06/03/2024;702,4000;
07/03/2024;706,9500;
08/03/2024;711,5300;
09/03/2024;716,1400;
10/03/2024;716,1400;
11/03/2024;716,1400;
12/03/2024;730,1500;
13/03/2024;734,8800;
14/03/2024;739,6500;
15/03/2024;744,4400;
16/03/2024;749,2600;
17/03/2024;749,2600;
18/03/2024;749,2600;
19/03/2024;758,3100;
20/03/2024;761,3500;
21/03/2024;764,4000;
22/03/2024;767,4600;
23/03/2024;770,5400;
24/03/2024;770,5400;
25/03/2024;770,5400;
26/03/2024;779,8400;
27/03/2024;782,9600;
28/03/2024;786,1000;
29/03/2024;786,1000;
30/03/2024;786,1000;
31/03/2024;786,1000;
01/04/2024;786,1000;
02/04/2024;786,1000;
03/04/2024;786,1000;
04/04/2024;808,4200;
05/04/2024;811,6600;
06/04/2024;814,9100;
07/04/2024;814,9100;
08/04/2024;814,9100;
09/04/2024;824,7500;
10/04/2024;828,0500;
11/04/2024;831,3700;
12/04/2024;834,7000;
13/04/2024;838,0500;
14/04/2024;838,0500;
15/04/2024;838,0500;
16/04/2024;848,1700;
17/04/2024;851,1200;
18/04/2024;854,0900;
19/04/2024;857,0600;
20/04/2024;860,0500;
21/04/2024;860,0500;
22/04/2024;860,0500;
23/04/2024;869,0700;
24/04/2024;872,1000;
25/04/2024;875,1400;
26/04/2024;878,1900;
27/04/2024;881,2500;
28/04/2024;881,2500;
29/04/2024;881,2500;
30/04/2024;890,4900;
01/05/2024;893,6000;
02/05/2024;893,6000;
03/05/2024;899,8400;
04/05/2024;902,9700;
05/05/2024;902,9700;
06/05/2024;902,9700;
07/05/2024;912,4500;
08/05/2024;915,6200;
09/05/2024;918,8200;
10/05/2024;922,0200;
11/05/2024;925,2300;
12/05/2024;925,2300;
13/05/2024;925,2300;
14/05/2024;934,9400;
15/05/2024;938,1900;
16/05/2024;941,4600;
17/05/2024;944,0300;
18/05/2024;946,6000;
19/05/2024;946,6000;
20/05/2024;946,6000;
21/05/2024;954,3600;
22/05/2024;956,9600;
23/05/2024;959,5700;
24/05/2024;962,1800;
25/05/2024;964,8000;
26/05/2024;964,8000;
27/05/2024;964,8000;
28/05/2024;972,7100;
29/05/2024;975,3600;
30/05/2024;978,0200;
31/05/2024;980,6800;
01/06/2024;983,3500;
02/06/2024;983,3500;
03/06/2024;983,3500;
04/06/2024;991,4100;
05/06/2024;994,1100;
06/06/2024;996,8200;
07/06/2024;999,5400;
08/06/2024;1002,2600;
09/06/2024;1002,2600;
10/06/2024;1002,2600;
11/06/2024;1010,4700;
12/06/2024;1013,2300;
13/06/2024;1015,9900;
14/06/2024;1018,7500;
15/06/2024;1021,5300;
16/06/2024;1021,5300;
17/06/2024;1021,5300;
18/06/2024;1021,5300;
19/06/2024;1028,5400;
20/06/2024;1029,9500;
21/06/2024;1029,9500;
22/06/2024;1029,9500;
23/06/2024;1029,9500;
24/06/2024;1029,9500;
25/06/2024;1037,0300;
26/06/2024;1038,4600;
27/06/2024;1039,8800;
28/06/2024;1041,3100;
29/06/2024;1042,7400;
30/06/2024;1042,7400;
01/07/2024;1042,7400;
02/07/2024;1047,0400;
03/07/2024;1048,4700;
04/07/2024;1049,9100;
05/07/2024;1051,3500;
06/07/2024;1052,8000;
07/07/2024;1052,8000;
08/07/2024;1052,8000;
09/07/2024;1057,1400;
10/07/2024;1057,1400;
11/07/2024;1060,0400;
12/07/2024;1061,5000;
13/07/2024;1062,9500;
14/07/2024;1062,9500;
15/07/2024;1062,9500;
16/07/2024;1067,3300;
17/07/2024;1068,8800;
18/07/2024;1070,4400;
19/07/2024;1071,9900;
20/07/2024;1073,5500;
21/07/2024;1073,5500;
22/07/2024;1073,5500;
23/07/2024;1078,2300;
24/07/2024;1079,7900;
25/07/2024;1081,3600;
26/07/2024;1082,9300;
27/07/2024;1084,5000;
28/07/2024;1084,5000;
29/07/2024;1084,5000;
30/07/2024;1089,2300;
31/07/2024;1090,8200;
01/08/2024;1092,4000;
02/08/2024;1093,9800;
03/08/2024;1095,5700;
04/08/2024;1095,5700;
05/08/2024;1095,5700;
06/08/2024;1100,3500;
07/08/2024;1101,9500;
08/08/2024;1103,5500;
09/08/2024;1105,1500;
10/08/2024;1106,7600;
11/08/2024;1106,7600;
12/08/2024;1106,7600;
13/08/2024;1111,5800;
14/08/2024;1113,2000;
15/08/2024;1114,8100;
16/08/2024;1116,4300;
17/08/2024;1117,8400;
18/08/2024;1117,8400;
19/08/2024;1117,8400;
20/08/2024;1122,1000;
21/08/2024;1123,5200;
22/08/2024;1124,9400;
23/08/2024;1126,3600;
24/08/2024;1127,7900;
25/08/2024;1127,7900;
26/08/2024;1127,7900;
27/08/2024;1132,0800;
28/08/2024;1133,5100;
29/08/2024;1134,9500;
30/08/2024;1136,3800;
31/08/2024;1137,8200;
01/09/2024;1137,8200;
02/09/2024;1137,8200;
03/09/2024;1142,1500;
04/09/2024;1143,5900;
05/09/2024;1145,0400;
06/09/2024;1146,4900;
07/09/2024;1147,9400;
08/09/2024;1147,9400;
09/09/2024;1147,9400;
10/09/2024;1152,3100;
11/09/2024;1153,7700;
12/09/2024;1155,2300;
13/09/2024;1156,6900;
14/09/2024;1158,1500;
15/09/2024;1158,1500;
16/09/2024;1158,1500;
17/09/2024;1162,6800;
18/09/2024;1164,2800;
19/09/2024;1165,8800;
20/09/2024;1167,4800;
21/09/2024;1169,0800;
22/09/2024;1169,0800;
23/09/2024;1169,0800;
24/09/2024;1173,9000;
25/09/2024;1175,5100;
26/09/2024;1177,1200;
27/09/2024;1178,7400;
28/09/2024;1180,3500;
29/09/2024;1180,3500;
30/09/2024;1180,3500;
01/10/2024;1185,2200;
02/10/2024;1186,8500;
03/10/2024;1188,4800;
04/10/2024;1190,1100;
05/10/2024;1191,7400;
06/10/2024;1191,7400;
07/10/2024;1191,7400;
08/10/2024;1196,6500;
09/10/2024;1198,3000;
10/10/2024;1199,9400;
11/10/2024;1201,5900;
12/10/2024;1201,5900;
13/10/2024;1201,5900;
14/10/2024;1201,5900;
15/10/2024;1208,2000;
16/10/2024;1209,8500;
17/10/2024;1211,2000;
18/10/2024;1212,5400;
19/10/2024;1213,8900;
20/10/2024;1213,8900;
21/10/2024;1213,8900;
22/10/2024;1217,9400;
23/10/2024;1219,2900;
24/10/2024;1220,6400;
25/10/2024;1222,0000;
26/10/2024;1223,3600;
27/10/2024;1223,3600;
28/10/2024;1223,3600;
29/10/2024;1227,4300;
30/10/2024;1228,8000;
31/10/2024;1230,1600;
01/11/2024;1231,5300;
02/11/2024;1232,9000;
03/11/2024;1232,9000;
04/11/2024;1232,9000;
05/11/2024;1237,0100;
06/11/2024;1238,3800;
07/11/2024;1238,3800;
08/11/2024;1241,1300;
09/11/2024;1242,5100;
10/11/2024;1242,5100;
11/11/2024;1242,5100;
12/11/2024;1246,6500;
13/11/2024;1248,0400;
14/11/2024;1249,4200;
15/11/2024;1250,8100;
16/11/2024;1252,2000;
17/11/2024;1252,2000;
18/11/2024;1252,2000;
19/11/2024;1252,2000;
20/11/2024;1256,6600;
21/11/2024;1257,7700;
22/11/2024;1258,8900;
23/11/2024;1260,0100;
24/11/2024;1260,0100;
25/11/2024;1260,0100;
26/11/2024;1263,3700;
27/11/2024;1264,4900;
28/11/2024;1265,6100;
29/11/2024;1266,7400;
30/11/2024;1267,8600;
01/12/2024;1267,8600;
02/12/2024;1267,8600;
03/12/2024;1271,2500;
04/12/2024;1272,3800;
05/12/2024;1273,5100;
06/12/2024;1274,6400;
07/12/2024;1275,7700;
08/12/2024;1275,7700;
09/12/2024;1275,7700;
10/12/2024;1279,1700;
11/12/2024;1280,3100;
12/12/2024;1281,4500;
13/12/2024;1282,5900;
14/12/2024;1283,7300;
15/12/2024;1283,7300;
16/12/2024;1283,7300;
17/12/2024;1286,9900;
18/12/2024;1287,9800;
19/12/2024;1288,9600;
20/12/2024;1289,9500;
21/12/2024;1290,9400;
22/12/2024;1290,9400;
23/12/2024;1290,9400;
24/12/2024;1293,9000;
25/12/2024;1294,8900;
26/12/2024;1294,8900;
27/12/2024;1296,8800;
28/12/2024;1297,8700;
29/12/2024;1297,8700;
30/12/2024;1297,8700;
31/12/2024;1300,8500;
01/01/2025;1301,8500;
02/01/2025;1301,8500;
03/01/2025;1303,8400;
04/01/2025;1304,8400;
05/01/2025;1304,8400;
06/01/2025;1304,8400;
07/01/2025;1307,8400;
08/01/2025;1308,8400;
09/01/2025;1309,8400;
10/01/2025;1310,8400;
